query_id,config,is_entity_heavy,recall@1,recall@3,recall@5,mrr,ndcg@5,ndcg@10
Q146,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q147,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q148,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q149,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q150,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q151,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.8687949224876582,0.9530418785472458
Q152,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q153,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q154,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.48522855511632257,0.7923583684378549
Q155,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.7977228895450266
Q156,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q157,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q158,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
